Type,ID,Name,Color
Reaction,not mapped,not mapped,#94C9FF
Reaction,not mapped,not mapped,#94C9FF
Reaction,not mapped,not mapped,#94C9FF
Reaction,not mapped,not mapped,#94C9FF
Reaction,not mapped,not mapped,#94C9FF
Reaction,R07895,OPC4-CoA + Acetyl-CoA <=> CoA + 3-Oxo-OPC6-CoA,#7FCCB2
Reaction,R07896,OPC4-CoA + FAD <=> trans-2-Enoyl-OPC4-CoA + FADH2,#7FCCB2
Reaction,R07896,OPC4-CoA + FAD <=> trans-2-Enoyl-OPC4-CoA + FADH2,#7FCCB2
Reaction,R07896,OPC4-CoA + FAD <=> trans-2-Enoyl-OPC4-CoA + FADH2,#7FCCB2
Reaction,R07896,OPC4-CoA + FAD <=> trans-2-Enoyl-OPC4-CoA + FADH2,#7FCCB2
Reaction,R07896,OPC4-CoA + FAD <=> trans-2-Enoyl-OPC4-CoA + FADH2,#7FCCB2
Reaction,R07896,OPC4-CoA + FAD <=> trans-2-Enoyl-OPC4-CoA + FADH2,#7FCCB2
Reaction,R07896,OPC4-CoA + FAD <=> trans-2-Enoyl-OPC4-CoA + FADH2,#7FCCB2
Reaction,R07896,OPC4-CoA + FAD <=> trans-2-Enoyl-OPC4-CoA + FADH2,#7FCCB2
Reaction,R07896,OPC4-CoA + FAD <=> trans-2-Enoyl-OPC4-CoA + FADH2,#7FCCB2
Reaction,R07896,OPC4-CoA + FAD <=> trans-2-Enoyl-OPC4-CoA + FADH2,#7FCCB2
Reaction,R07896,OPC4-CoA + FAD <=> trans-2-Enoyl-OPC4-CoA + FADH2,#7FCCB2
Reaction,R02752,D-Glucarate hydro-lyase; D-Glucarate <=> 5-Dehydro-4-deoxy-D-glucarate + H2O,#B5B5E7
Reaction,R02279,"5-Dehydro-4-deoxy-D-glucarate hydro-lyase (decarboxylating); 5-Dehydro-4-deoxy-D-glucarate <=> 2,5-Dioxopentanoate + H2O + CO2",#B3B3E6
Reaction,R02278,"2-Dehydro-3-deoxy-L-arabinonate hydro-lyase; 2-Dehydro-3-deoxy-L-arabinonate <=> 2,5-Dioxopentanoate + H2O",#B3B3E6
Reaction,R02687,"1,2-diacyl-sn-glycerol acylhydrolase; 1,2-Diacyl-sn-glycerol + H2O <=> 1-Acylglycerol + Fatty acid",#80CCB3
Reaction,R02687,"1,2-diacyl-sn-glycerol acylhydrolase; 1,2-Diacyl-sn-glycerol + H2O <=> 1-Acylglycerol + Fatty acid",#80CCB3
Reaction,R02687,"1,2-diacyl-sn-glycerol acylhydrolase; 1,2-Diacyl-sn-glycerol + H2O <=> 1-Acylglycerol + Fatty acid",#80CCB3
Reaction,R02687,"1,2-diacyl-sn-glycerol acylhydrolase; 1,2-Diacyl-sn-glycerol + H2O <=> 1-Acylglycerol + Fatty acid",#80CCB3
Reaction,R02687,"1,2-diacyl-sn-glycerol acylhydrolase; 1,2-Diacyl-sn-glycerol + H2O <=> 1-Acylglycerol + Fatty acid",#80CCB3
Reaction,R02687,"1,2-diacyl-sn-glycerol acylhydrolase; 1,2-Diacyl-sn-glycerol + H2O <=> 1-Acylglycerol + Fatty acid",#80CCB3
Reaction,R02687,"1,2-diacyl-sn-glycerol acylhydrolase; 1,2-Diacyl-sn-glycerol + H2O <=> 1-Acylglycerol + Fatty acid",#80CCB3
Reaction,R02687,"1,2-diacyl-sn-glycerol acylhydrolase; 1,2-Diacyl-sn-glycerol + H2O <=> 1-Acylglycerol + Fatty acid",#80CCB3
Reaction,R02687,"1,2-diacyl-sn-glycerol acylhydrolase; 1,2-Diacyl-sn-glycerol + H2O <=> 1-Acylglycerol + Fatty acid",#80CCB3
Reaction,R02687,"1,2-diacyl-sn-glycerol acylhydrolase; 1,2-Diacyl-sn-glycerol + H2O <=> 1-Acylglycerol + Fatty acid",#80CCB3
Reaction,R02687,"1,2-diacyl-sn-glycerol acylhydrolase; 1,2-Diacyl-sn-glycerol + H2O <=> 1-Acylglycerol + Fatty acid",#80CCB3
Reaction,R00897,O3-acetyl-L-serine:hydrogen-sulfide 2-amino-2-carboxyethyltransferase; O3-acetyl-L-serine acetate-lyase (adding hydrogen sulfide); O-Acetyl-L-serine + Hydrogen sulfide <=> L-Cysteine + Acetate,#FFCA61
Reaction,R00897,O3-acetyl-L-serine:hydrogen-sulfide 2-amino-2-carboxyethyltransferase; O3-acetyl-L-serine acetate-lyase (adding hydrogen sulfide); O-Acetyl-L-serine + Hydrogen sulfide <=> L-Cysteine + Acetate,#FFCA61
Reaction,R00897,O3-acetyl-L-serine:hydrogen-sulfide 2-amino-2-carboxyethyltransferase; O3-acetyl-L-serine acetate-lyase (adding hydrogen sulfide); O-Acetyl-L-serine + Hydrogen sulfide <=> L-Cysteine + Acetate,#FFCA61
Reaction,R00897,O3-acetyl-L-serine:hydrogen-sulfide 2-amino-2-carboxyethyltransferase; O3-acetyl-L-serine acetate-lyase (adding hydrogen sulfide); O-Acetyl-L-serine + Hydrogen sulfide <=> L-Cysteine + Acetate,#FFCA61
Reaction,R00897,O3-acetyl-L-serine:hydrogen-sulfide 2-amino-2-carboxyethyltransferase; O3-acetyl-L-serine acetate-lyase (adding hydrogen sulfide); O-Acetyl-L-serine + Hydrogen sulfide <=> L-Cysteine + Acetate,#FFCA61
Reaction,R00897,O3-acetyl-L-serine:hydrogen-sulfide 2-amino-2-carboxyethyltransferase; O3-acetyl-L-serine acetate-lyase (adding hydrogen sulfide); O-Acetyl-L-serine + Hydrogen sulfide <=> L-Cysteine + Acetate,#FFCA61
Reaction,R00897,O3-acetyl-L-serine:hydrogen-sulfide 2-amino-2-carboxyethyltransferase; O3-acetyl-L-serine acetate-lyase (adding hydrogen sulfide); O-Acetyl-L-serine + Hydrogen sulfide <=> L-Cysteine + Acetate,#FFCA61
Reaction,R00897,O3-acetyl-L-serine:hydrogen-sulfide 2-amino-2-carboxyethyltransferase; O3-acetyl-L-serine acetate-lyase (adding hydrogen sulfide); O-Acetyl-L-serine + Hydrogen sulfide <=> L-Cysteine + Acetate,#FFCA61
Reaction,R00897,O3-acetyl-L-serine:hydrogen-sulfide 2-amino-2-carboxyethyltransferase; O3-acetyl-L-serine acetate-lyase (adding hydrogen sulfide); O-Acetyl-L-serine + Hydrogen sulfide <=> L-Cysteine + Acetate,#FFCA61
Reaction,R00897,O3-acetyl-L-serine:hydrogen-sulfide 2-amino-2-carboxyethyltransferase; O3-acetyl-L-serine acetate-lyase (adding hydrogen sulfide); O-Acetyl-L-serine + Hydrogen sulfide <=> L-Cysteine + Acetate,#FFCA61
Reaction,R00897,O3-acetyl-L-serine:hydrogen-sulfide 2-amino-2-carboxyethyltransferase; O3-acetyl-L-serine acetate-lyase (adding hydrogen sulfide); O-Acetyl-L-serine + Hydrogen sulfide <=> L-Cysteine + Acetate,#FFCA61
Reaction,R00897,O3-acetyl-L-serine:hydrogen-sulfide 2-amino-2-carboxyethyltransferase; O3-acetyl-L-serine acetate-lyase (adding hydrogen sulfide); O-Acetyl-L-serine + Hydrogen sulfide <=> L-Cysteine + Acetate,#FFCA61
Reaction,R00897,O3-acetyl-L-serine:hydrogen-sulfide 2-amino-2-carboxyethyltransferase; O3-acetyl-L-serine acetate-lyase (adding hydrogen sulfide); O-Acetyl-L-serine + Hydrogen sulfide <=> L-Cysteine + Acetate,#FFCA61
Reaction,R00897,O3-acetyl-L-serine:hydrogen-sulfide 2-amino-2-carboxyethyltransferase; O3-acetyl-L-serine acetate-lyase (adding hydrogen sulfide); O-Acetyl-L-serine + Hydrogen sulfide <=> L-Cysteine + Acetate,#FFCA61
Reaction,R00897,O3-acetyl-L-serine:hydrogen-sulfide 2-amino-2-carboxyethyltransferase; O3-acetyl-L-serine acetate-lyase (adding hydrogen sulfide); O-Acetyl-L-serine + Hydrogen sulfide <=> L-Cysteine + Acetate,#FFCA61
Reaction,R00897,O3-acetyl-L-serine:hydrogen-sulfide 2-amino-2-carboxyethyltransferase; O3-acetyl-L-serine acetate-lyase (adding hydrogen sulfide); O-Acetyl-L-serine + Hydrogen sulfide <=> L-Cysteine + Acetate,#FFCA61
Reaction,R00897,O3-acetyl-L-serine:hydrogen-sulfide 2-amino-2-carboxyethyltransferase; O3-acetyl-L-serine acetate-lyase (adding hydrogen sulfide); O-Acetyl-L-serine + Hydrogen sulfide <=> L-Cysteine + Acetate,#FFCA61
Reaction,R00897,O3-acetyl-L-serine:hydrogen-sulfide 2-amino-2-carboxyethyltransferase; O3-acetyl-L-serine acetate-lyase (adding hydrogen sulfide); O-Acetyl-L-serine + Hydrogen sulfide <=> L-Cysteine + Acetate,#FFCA61
Reaction,R00897,O3-acetyl-L-serine:hydrogen-sulfide 2-amino-2-carboxyethyltransferase; O3-acetyl-L-serine acetate-lyase (adding hydrogen sulfide); O-Acetyl-L-serine + Hydrogen sulfide <=> L-Cysteine + Acetate,#FFCA61
Reaction,R00897,O3-acetyl-L-serine:hydrogen-sulfide 2-amino-2-carboxyethyltransferase; O3-acetyl-L-serine acetate-lyase (adding hydrogen sulfide); O-Acetyl-L-serine + Hydrogen sulfide <=> L-Cysteine + Acetate,#FFCA61
Reaction,R00897,O3-acetyl-L-serine:hydrogen-sulfide 2-amino-2-carboxyethyltransferase; O3-acetyl-L-serine acetate-lyase (adding hydrogen sulfide); O-Acetyl-L-serine + Hydrogen sulfide <=> L-Cysteine + Acetate,#FFCA61
Reaction,R00897,O3-acetyl-L-serine:hydrogen-sulfide 2-amino-2-carboxyethyltransferase; O3-acetyl-L-serine acetate-lyase (adding hydrogen sulfide); O-Acetyl-L-serine + Hydrogen sulfide <=> L-Cysteine + Acetate,#FFCA61
Reaction,R00897,O3-acetyl-L-serine:hydrogen-sulfide 2-amino-2-carboxyethyltransferase; O3-acetyl-L-serine acetate-lyase (adding hydrogen sulfide); O-Acetyl-L-serine + Hydrogen sulfide <=> L-Cysteine + Acetate,#FFCA61
Reaction,R00897,O3-acetyl-L-serine:hydrogen-sulfide 2-amino-2-carboxyethyltransferase; O3-acetyl-L-serine acetate-lyase (adding hydrogen sulfide); O-Acetyl-L-serine + Hydrogen sulfide <=> L-Cysteine + Acetate,#FFCA61
Reaction,R00897,O3-acetyl-L-serine:hydrogen-sulfide 2-amino-2-carboxyethyltransferase; O3-acetyl-L-serine acetate-lyase (adding hydrogen sulfide); O-Acetyl-L-serine + Hydrogen sulfide <=> L-Cysteine + Acetate,#FFCA61
Reaction,R00897,O3-acetyl-L-serine:hydrogen-sulfide 2-amino-2-carboxyethyltransferase; O3-acetyl-L-serine acetate-lyase (adding hydrogen sulfide); O-Acetyl-L-serine + Hydrogen sulfide <=> L-Cysteine + Acetate,#FFCA61
Reaction,R00897,O3-acetyl-L-serine:hydrogen-sulfide 2-amino-2-carboxyethyltransferase; O3-acetyl-L-serine acetate-lyase (adding hydrogen sulfide); O-Acetyl-L-serine + Hydrogen sulfide <=> L-Cysteine + Acetate,#FFCA61
Reaction,R00897,O3-acetyl-L-serine:hydrogen-sulfide 2-amino-2-carboxyethyltransferase; O3-acetyl-L-serine acetate-lyase (adding hydrogen sulfide); O-Acetyl-L-serine + Hydrogen sulfide <=> L-Cysteine + Acetate,#FFCA61
Reaction,R00897,O3-acetyl-L-serine:hydrogen-sulfide 2-amino-2-carboxyethyltransferase; O3-acetyl-L-serine acetate-lyase (adding hydrogen sulfide); O-Acetyl-L-serine + Hydrogen sulfide <=> L-Cysteine + Acetate,#FFCA61
Reaction,R00897,O3-acetyl-L-serine:hydrogen-sulfide 2-amino-2-carboxyethyltransferase; O3-acetyl-L-serine acetate-lyase (adding hydrogen sulfide); O-Acetyl-L-serine + Hydrogen sulfide <=> L-Cysteine + Acetate,#FFCA61
Reaction,R00897,O3-acetyl-L-serine:hydrogen-sulfide 2-amino-2-carboxyethyltransferase; O3-acetyl-L-serine acetate-lyase (adding hydrogen sulfide); O-Acetyl-L-serine + Hydrogen sulfide <=> L-Cysteine + Acetate,#FFCA61
Reaction,R00897,O3-acetyl-L-serine:hydrogen-sulfide 2-amino-2-carboxyethyltransferase; O3-acetyl-L-serine acetate-lyase (adding hydrogen sulfide); O-Acetyl-L-serine + Hydrogen sulfide <=> L-Cysteine + Acetate,#FFCA61
Reaction,R04859,"O3-acetyl-L-serine:thiosulfate 2-amino-2-carboxyethyltransferase (reducing, L-cysteine-forming); O3-acetyl-L-serine acetate-lyase (thiosulfate-reducing, L-cysteine-forming); O-Acetyl-L-serine + Thiosulfate + Thioredoxin + H+ <=> L-Cysteine + Sulfite + Thioredoxin disulfide + Acetate",#FFCB64
Reaction,R04859,"O3-acetyl-L-serine:thiosulfate 2-amino-2-carboxyethyltransferase (reducing, L-cysteine-forming); O3-acetyl-L-serine acetate-lyase (thiosulfate-reducing, L-cysteine-forming); O-Acetyl-L-serine + Thiosulfate + Thioredoxin + H+ <=> L-Cysteine + Sulfite + Thioredoxin disulfide + Acetate",#FFCB64
Reaction,R04859,"O3-acetyl-L-serine:thiosulfate 2-amino-2-carboxyethyltransferase (reducing, L-cysteine-forming); O3-acetyl-L-serine acetate-lyase (thiosulfate-reducing, L-cysteine-forming); O-Acetyl-L-serine + Thiosulfate + Thioredoxin + H+ <=> L-Cysteine + Sulfite + Thioredoxin disulfide + Acetate",#FFCB64
Reaction,R04859,"O3-acetyl-L-serine:thiosulfate 2-amino-2-carboxyethyltransferase (reducing, L-cysteine-forming); O3-acetyl-L-serine acetate-lyase (thiosulfate-reducing, L-cysteine-forming); O-Acetyl-L-serine + Thiosulfate + Thioredoxin + H+ <=> L-Cysteine + Sulfite + Thioredoxin disulfide + Acetate",#FFCB64
Reaction,R04859,"O3-acetyl-L-serine:thiosulfate 2-amino-2-carboxyethyltransferase (reducing, L-cysteine-forming); O3-acetyl-L-serine acetate-lyase (thiosulfate-reducing, L-cysteine-forming); O-Acetyl-L-serine + Thiosulfate + Thioredoxin + H+ <=> L-Cysteine + Sulfite + Thioredoxin disulfide + Acetate",#FFCB64
Reaction,R04859,"O3-acetyl-L-serine:thiosulfate 2-amino-2-carboxyethyltransferase (reducing, L-cysteine-forming); O3-acetyl-L-serine acetate-lyase (thiosulfate-reducing, L-cysteine-forming); O-Acetyl-L-serine + Thiosulfate + Thioredoxin + H+ <=> L-Cysteine + Sulfite + Thioredoxin disulfide + Acetate",#FFCB64
Reaction,R04859,"O3-acetyl-L-serine:thiosulfate 2-amino-2-carboxyethyltransferase (reducing, L-cysteine-forming); O3-acetyl-L-serine acetate-lyase (thiosulfate-reducing, L-cysteine-forming); O-Acetyl-L-serine + Thiosulfate + Thioredoxin + H+ <=> L-Cysteine + Sulfite + Thioredoxin disulfide + Acetate",#FFCB64
Reaction,R04859,"O3-acetyl-L-serine:thiosulfate 2-amino-2-carboxyethyltransferase (reducing, L-cysteine-forming); O3-acetyl-L-serine acetate-lyase (thiosulfate-reducing, L-cysteine-forming); O-Acetyl-L-serine + Thiosulfate + Thioredoxin + H+ <=> L-Cysteine + Sulfite + Thioredoxin disulfide + Acetate",#FFCB64
Reaction,R04859,"O3-acetyl-L-serine:thiosulfate 2-amino-2-carboxyethyltransferase (reducing, L-cysteine-forming); O3-acetyl-L-serine acetate-lyase (thiosulfate-reducing, L-cysteine-forming); O-Acetyl-L-serine + Thiosulfate + Thioredoxin + H+ <=> L-Cysteine + Sulfite + Thioredoxin disulfide + Acetate",#FFCB64
Reaction,R04859,"O3-acetyl-L-serine:thiosulfate 2-amino-2-carboxyethyltransferase (reducing, L-cysteine-forming); O3-acetyl-L-serine acetate-lyase (thiosulfate-reducing, L-cysteine-forming); O-Acetyl-L-serine + Thiosulfate + Thioredoxin + H+ <=> L-Cysteine + Sulfite + Thioredoxin disulfide + Acetate",#FFCB64
Reaction,R04859,"O3-acetyl-L-serine:thiosulfate 2-amino-2-carboxyethyltransferase (reducing, L-cysteine-forming); O3-acetyl-L-serine acetate-lyase (thiosulfate-reducing, L-cysteine-forming); O-Acetyl-L-serine + Thiosulfate + Thioredoxin + H+ <=> L-Cysteine + Sulfite + Thioredoxin disulfide + Acetate",#FFCB64
Reaction,R04859,"O3-acetyl-L-serine:thiosulfate 2-amino-2-carboxyethyltransferase (reducing, L-cysteine-forming); O3-acetyl-L-serine acetate-lyase (thiosulfate-reducing, L-cysteine-forming); O-Acetyl-L-serine + Thiosulfate + Thioredoxin + H+ <=> L-Cysteine + Sulfite + Thioredoxin disulfide + Acetate",#FFCB64
Reaction,R04859,"O3-acetyl-L-serine:thiosulfate 2-amino-2-carboxyethyltransferase (reducing, L-cysteine-forming); O3-acetyl-L-serine acetate-lyase (thiosulfate-reducing, L-cysteine-forming); O-Acetyl-L-serine + Thiosulfate + Thioredoxin + H+ <=> L-Cysteine + Sulfite + Thioredoxin disulfide + Acetate",#FFCB64
Reaction,R04859,"O3-acetyl-L-serine:thiosulfate 2-amino-2-carboxyethyltransferase (reducing, L-cysteine-forming); O3-acetyl-L-serine acetate-lyase (thiosulfate-reducing, L-cysteine-forming); O-Acetyl-L-serine + Thiosulfate + Thioredoxin + H+ <=> L-Cysteine + Sulfite + Thioredoxin disulfide + Acetate",#FFCB64
Reaction,R04859,"O3-acetyl-L-serine:thiosulfate 2-amino-2-carboxyethyltransferase (reducing, L-cysteine-forming); O3-acetyl-L-serine acetate-lyase (thiosulfate-reducing, L-cysteine-forming); O-Acetyl-L-serine + Thiosulfate + Thioredoxin + H+ <=> L-Cysteine + Sulfite + Thioredoxin disulfide + Acetate",#FFCB64
Reaction,R04859,"O3-acetyl-L-serine:thiosulfate 2-amino-2-carboxyethyltransferase (reducing, L-cysteine-forming); O3-acetyl-L-serine acetate-lyase (thiosulfate-reducing, L-cysteine-forming); O-Acetyl-L-serine + Thiosulfate + Thioredoxin + H+ <=> L-Cysteine + Sulfite + Thioredoxin disulfide + Acetate",#FFCB64
Reaction,R04859,"O3-acetyl-L-serine:thiosulfate 2-amino-2-carboxyethyltransferase (reducing, L-cysteine-forming); O3-acetyl-L-serine acetate-lyase (thiosulfate-reducing, L-cysteine-forming); O-Acetyl-L-serine + Thiosulfate + Thioredoxin + H+ <=> L-Cysteine + Sulfite + Thioredoxin disulfide + Acetate",#FFCB64
Reaction,R04859,"O3-acetyl-L-serine:thiosulfate 2-amino-2-carboxyethyltransferase (reducing, L-cysteine-forming); O3-acetyl-L-serine acetate-lyase (thiosulfate-reducing, L-cysteine-forming); O-Acetyl-L-serine + Thiosulfate + Thioredoxin + H+ <=> L-Cysteine + Sulfite + Thioredoxin disulfide + Acetate",#FFCB64
Reaction,R04859,"O3-acetyl-L-serine:thiosulfate 2-amino-2-carboxyethyltransferase (reducing, L-cysteine-forming); O3-acetyl-L-serine acetate-lyase (thiosulfate-reducing, L-cysteine-forming); O-Acetyl-L-serine + Thiosulfate + Thioredoxin + H+ <=> L-Cysteine + Sulfite + Thioredoxin disulfide + Acetate",#FFCB64
Reaction,R04859,"O3-acetyl-L-serine:thiosulfate 2-amino-2-carboxyethyltransferase (reducing, L-cysteine-forming); O3-acetyl-L-serine acetate-lyase (thiosulfate-reducing, L-cysteine-forming); O-Acetyl-L-serine + Thiosulfate + Thioredoxin + H+ <=> L-Cysteine + Sulfite + Thioredoxin disulfide + Acetate",#FFCB64
Reaction,R04859,"O3-acetyl-L-serine:thiosulfate 2-amino-2-carboxyethyltransferase (reducing, L-cysteine-forming); O3-acetyl-L-serine acetate-lyase (thiosulfate-reducing, L-cysteine-forming); O-Acetyl-L-serine + Thiosulfate + Thioredoxin + H+ <=> L-Cysteine + Sulfite + Thioredoxin disulfide + Acetate",#FFCB64
Reaction,R04347,"5-Methyl-5,6,7,8-tetrahydromethanopterin:2-mercaptoethanesulfonate 2-methyltransferas; 5-Methyl-5,6,7,8-tetrahydromethanopterin + 2-Mercaptoethanesulfonate <=> 5,6,7,8-Tetrahydromethanopterin + 2-(Methylthio)ethanesulfonate",#CD9BFF
Reaction,R04541,2-(methylthio)ethanesulfonate:N-(7-thioheptanoyl)-3-O-phosphothreonine S-(2-sulfoethyl)thiotransferase; Coenzyme B + 2-(Methylthio)ethanesulfonate <=> Coenzyme M 7-mercaptoheptanoylthreonine-phosphate heterodisulfide + Methane,#CC9AFF
Reaction,R04541,2-(methylthio)ethanesulfonate:N-(7-thioheptanoyl)-3-O-phosphothreonine S-(2-sulfoethyl)thiotransferase; Coenzyme B + 2-(Methylthio)ethanesulfonate <=> Coenzyme M 7-mercaptoheptanoylthreonine-phosphate heterodisulfide + Methane,#CC9AFF
Reaction,R04541,2-(methylthio)ethanesulfonate:N-(7-thioheptanoyl)-3-O-phosphothreonine S-(2-sulfoethyl)thiotransferase; Coenzyme B + 2-(Methylthio)ethanesulfonate <=> Coenzyme M 7-mercaptoheptanoylthreonine-phosphate heterodisulfide + Methane,#CC9AFF
Reaction,R04541,2-(methylthio)ethanesulfonate:N-(7-thioheptanoyl)-3-O-phosphothreonine S-(2-sulfoethyl)thiotransferase; Coenzyme B + 2-(Methylthio)ethanesulfonate <=> Coenzyme M 7-mercaptoheptanoylthreonine-phosphate heterodisulfide + Methane,#CC9AFF
Reaction,R04541,2-(methylthio)ethanesulfonate:N-(7-thioheptanoyl)-3-O-phosphothreonine S-(2-sulfoethyl)thiotransferase; Coenzyme B + 2-(Methylthio)ethanesulfonate <=> Coenzyme M 7-mercaptoheptanoylthreonine-phosphate heterodisulfide + Methane,#CC9AFF
Reaction,R04541,2-(methylthio)ethanesulfonate:N-(7-thioheptanoyl)-3-O-phosphothreonine S-(2-sulfoethyl)thiotransferase; Coenzyme B + 2-(Methylthio)ethanesulfonate <=> Coenzyme M 7-mercaptoheptanoylthreonine-phosphate heterodisulfide + Methane,#CC9AFF
Reaction,R04541,2-(methylthio)ethanesulfonate:N-(7-thioheptanoyl)-3-O-phosphothreonine S-(2-sulfoethyl)thiotransferase; Coenzyme B + 2-(Methylthio)ethanesulfonate <=> Coenzyme M 7-mercaptoheptanoylthreonine-phosphate heterodisulfide + Methane,#CC9AFF
Reaction,R04541,2-(methylthio)ethanesulfonate:N-(7-thioheptanoyl)-3-O-phosphothreonine S-(2-sulfoethyl)thiotransferase; Coenzyme B + 2-(Methylthio)ethanesulfonate <=> Coenzyme M 7-mercaptoheptanoylthreonine-phosphate heterodisulfide + Methane,#CC9AFF
Reaction,R04541,2-(methylthio)ethanesulfonate:N-(7-thioheptanoyl)-3-O-phosphothreonine S-(2-sulfoethyl)thiotransferase; Coenzyme B + 2-(Methylthio)ethanesulfonate <=> Coenzyme M 7-mercaptoheptanoylthreonine-phosphate heterodisulfide + Methane,#CC9AFF
Reaction,R04541,2-(methylthio)ethanesulfonate:N-(7-thioheptanoyl)-3-O-phosphothreonine S-(2-sulfoethyl)thiotransferase; Coenzyme B + 2-(Methylthio)ethanesulfonate <=> Coenzyme M 7-mercaptoheptanoylthreonine-phosphate heterodisulfide + Methane,#CC9AFF
Reaction,R04541,2-(methylthio)ethanesulfonate:N-(7-thioheptanoyl)-3-O-phosphothreonine S-(2-sulfoethyl)thiotransferase; Coenzyme B + 2-(Methylthio)ethanesulfonate <=> Coenzyme M 7-mercaptoheptanoylthreonine-phosphate heterodisulfide + Methane,#CC9AFF
Reaction,R04541,2-(methylthio)ethanesulfonate:N-(7-thioheptanoyl)-3-O-phosphothreonine S-(2-sulfoethyl)thiotransferase; Coenzyme B + 2-(Methylthio)ethanesulfonate <=> Coenzyme M 7-mercaptoheptanoylthreonine-phosphate heterodisulfide + Methane,#CC9AFF
Reaction,R04541,2-(methylthio)ethanesulfonate:N-(7-thioheptanoyl)-3-O-phosphothreonine S-(2-sulfoethyl)thiotransferase; Coenzyme B + 2-(Methylthio)ethanesulfonate <=> Coenzyme M 7-mercaptoheptanoylthreonine-phosphate heterodisulfide + Methane,#CC9AFF
Reaction,R04541,2-(methylthio)ethanesulfonate:N-(7-thioheptanoyl)-3-O-phosphothreonine S-(2-sulfoethyl)thiotransferase; Coenzyme B + 2-(Methylthio)ethanesulfonate <=> Coenzyme M 7-mercaptoheptanoylthreonine-phosphate heterodisulfide + Methane,#CC9AFF
Reaction,R04541,2-(methylthio)ethanesulfonate:N-(7-thioheptanoyl)-3-O-phosphothreonine S-(2-sulfoethyl)thiotransferase; Coenzyme B + 2-(Methylthio)ethanesulfonate <=> Coenzyme M 7-mercaptoheptanoylthreonine-phosphate heterodisulfide + Methane,#CC9AFF
Reaction,R04541,2-(methylthio)ethanesulfonate:N-(7-thioheptanoyl)-3-O-phosphothreonine S-(2-sulfoethyl)thiotransferase; Coenzyme B + 2-(Methylthio)ethanesulfonate <=> Coenzyme M 7-mercaptoheptanoylthreonine-phosphate heterodisulfide + Methane,#CC9AFF
Reaction,R04541,2-(methylthio)ethanesulfonate:N-(7-thioheptanoyl)-3-O-phosphothreonine S-(2-sulfoethyl)thiotransferase; Coenzyme B + 2-(Methylthio)ethanesulfonate <=> Coenzyme M 7-mercaptoheptanoylthreonine-phosphate heterodisulfide + Methane,#CC9AFF
Reaction,R04541,2-(methylthio)ethanesulfonate:N-(7-thioheptanoyl)-3-O-phosphothreonine S-(2-sulfoethyl)thiotransferase; Coenzyme B + 2-(Methylthio)ethanesulfonate <=> Coenzyme M 7-mercaptoheptanoylthreonine-phosphate heterodisulfide + Methane,#CC9AFF
Reaction,R04541,2-(methylthio)ethanesulfonate:N-(7-thioheptanoyl)-3-O-phosphothreonine S-(2-sulfoethyl)thiotransferase; Coenzyme B + 2-(Methylthio)ethanesulfonate <=> Coenzyme M 7-mercaptoheptanoylthreonine-phosphate heterodisulfide + Methane,#CC9AFF
Reaction,R04541,2-(methylthio)ethanesulfonate:N-(7-thioheptanoyl)-3-O-phosphothreonine S-(2-sulfoethyl)thiotransferase; Coenzyme B + 2-(Methylthio)ethanesulfonate <=> Coenzyme M 7-mercaptoheptanoylthreonine-phosphate heterodisulfide + Methane,#CC9AFF
Reaction,R04541,2-(methylthio)ethanesulfonate:N-(7-thioheptanoyl)-3-O-phosphothreonine S-(2-sulfoethyl)thiotransferase; Coenzyme B + 2-(Methylthio)ethanesulfonate <=> Coenzyme M 7-mercaptoheptanoylthreonine-phosphate heterodisulfide + Methane,#CC9AFF
Reaction,R04541,2-(methylthio)ethanesulfonate:N-(7-thioheptanoyl)-3-O-phosphothreonine S-(2-sulfoethyl)thiotransferase; Coenzyme B + 2-(Methylthio)ethanesulfonate <=> Coenzyme M 7-mercaptoheptanoylthreonine-phosphate heterodisulfide + Methane,#CC9AFF
Reaction,R03025,Hydrogen:Coenzyme F420 oxidoreductase; Coenzyme F420 + Hydrogen <=> Reduced coenzyme F420,#CD9BFF
Reaction,R03025,Hydrogen:Coenzyme F420 oxidoreductase; Coenzyme F420 + Hydrogen <=> Reduced coenzyme F420,#CD9BFF
Reaction,R03025,Hydrogen:Coenzyme F420 oxidoreductase; Coenzyme F420 + Hydrogen <=> Reduced coenzyme F420,#CD9BFF
Reaction,R03025,Hydrogen:Coenzyme F420 oxidoreductase; Coenzyme F420 + Hydrogen <=> Reduced coenzyme F420,#CD9BFF
Reaction,R03025,Hydrogen:Coenzyme F420 oxidoreductase; Coenzyme F420 + Hydrogen <=> Reduced coenzyme F420,#CD9BFF
Reaction,R03025,Hydrogen:Coenzyme F420 oxidoreductase; Coenzyme F420 + Hydrogen <=> Reduced coenzyme F420,#CD9BFF
Reaction,R03025,Hydrogen:Coenzyme F420 oxidoreductase; Coenzyme F420 + Hydrogen <=> Reduced coenzyme F420,#CD9BFF
Reaction,R03025,Hydrogen:Coenzyme F420 oxidoreductase; Coenzyme F420 + Hydrogen <=> Reduced coenzyme F420,#CD9BFF
Reaction,R03025,Hydrogen:Coenzyme F420 oxidoreductase; Coenzyme F420 + Hydrogen <=> Reduced coenzyme F420,#CD9BFF
Reaction,R03025,Hydrogen:Coenzyme F420 oxidoreductase; Coenzyme F420 + Hydrogen <=> Reduced coenzyme F420,#CD9BFF
